job_id,title,company,region,posted_date,skills_required,experience_required,salary_estimate
JOB-1794,Backend Developer,Swiggy,India,2025-07-07,rest api|redis|python|node.js|docker|sql|git|postgresql,0,2729974
JOB-1795,Frontend Developer,Apple,India,2025-01-17,next.js|tailwind css|javascript|typescript,1,1542439
JOB-1796,Product Manager,Razorpay,India,2026-01-30,agile|sql|excel,5,1721662
JOB-1797,DevOps Engineer,Wipro,India,2025-03-23,ci/cd|terraform|python|docker|git|linux|aws|kubernetes,3,2956410
JOB-1798,Full Stack Developer,Razorpay,Europe,2026-01-30,javascript|docker|css|html|mongodb|node.js,2,95939
JOB-1799,Backend Developer,Wipro,India,2026-01-28,redis|docker|git,2,1534471
JOB-1800,DevOps Engineer,Netflix,India,2025-03-16,python|kubernetes|aws|docker|git|terraform|ci/cd|linux,2,3461450
JOB-1801,Cybersecurity Analyst,Salesforce,India,2025-04-28,cybersecurity|ethical hacking|sql|linux|networking|python,3,2731170
JOB-1802,QA Engineer,PhonePe,US,2025-04-14,postman|git|sql|agile,2,127940
JOB-1803,Frontend Developer,Infosys,US,2025-02-28,javascript|react|typescript|next.js|html|git|css,0,79630
JOB-1804,Data Analyst,Amazon,India,2025-12-03,tableau|sql|statistics|excel|pandas,0,2393003
JOB-1805,DevOps Engineer,Tech Mahindra,Europe,2026-03-14,git|aws|docker|kubernetes|ci/cd|python,2,122964
JOB-1806,Product Manager,Netflix,India,2025-08-07,excel|jira|data analysis,2,995982
JOB-1807,Cloud Architect,HCL,India,2025-05-30,terraform|aws|azure|linux,1,3070565
JOB-1808,Data Scientist,Flipkart,US,2025-01-03,scikit-learn|sql|pandas|deep learning|python|data visualization|statistics|machine learning,1,175512
JOB-1809,Data Scientist,Flipkart,Europe,2025-10-24,scikit-learn|pandas|statistics,0,86288
JOB-1810,Product Manager,Meta,US,2025-07-02,jira|sql|data analysis|excel,10,84012
JOB-1811,Mobile Developer,HCL,US,2025-02-04,swift|firebase|flutter|kotlin|git|javascript,0,180713
JOB-1812,DevOps Engineer,TCS,Europe,2025-07-14,git|linux|terraform|ci/cd|docker,1,94379
JOB-1813,DevOps Engineer,TCS,US,2026-03-17,git|ci/cd|docker|python|kubernetes|terraform,5,164440
JOB-1814,Mobile Developer,Oracle,India,2025-03-26,kotlin|javascript|swift|firebase|flutter|rest api|react native,3,2319080
JOB-1815,Software Engineer,TCS,US,2026-03-04,git|sql|rest api,3,186723
JOB-1816,Software Engineer,Google,India,2026-03-15,git|agile|java|linux|sql|python|c++|rest api,3,1910032
JOB-1817,Full Stack Developer,Razorpay,India,2025-05-24,sql|css|react|docker|node.js|git|html,1,3609257
JOB-1818,Data Analyst,Meta,US,2025-08-16,data analysis|sql|power bi|tableau|python,5,129117
JOB-1819,Cloud Architect,Microsoft,US,2025-05-10,azure|aws|gcp|kubernetes,10,127937
JOB-1820,QA Engineer,Razorpay,US,2025-02-01,python|sql|postman|git|javascript,7,104173
JOB-1821,Frontend Developer,Flipkart,Global,2025-03-12,next.js|react|git|html,3,75482
JOB-1822,Software Engineer,Microsoft,US,2025-12-28,linux|git|java|sql|python|rest api,2,110149
JOB-1823,Data Engineer,Zomato,India,2025-04-10,hadoop|big data|sql,3,2707785
JOB-1824,Cloud Architect,Zomato,Europe,2025-02-17,kubernetes|terraform|linux|aws|gcp,1,90131
JOB-1825,Software Engineer,Netflix,Asia Pacific,2025-02-05,linux|python|c++|sql,7,44100
JOB-1826,Product Manager,Microsoft,US,2026-01-28,sql|data analysis|excel,7,174181
JOB-1827,Backend Developer,Oracle,US,2025-09-26,postgresql|python|sql|rest api,5,133372
JOB-1828,QA Engineer,Flipkart,US,2025-09-25,git|javascript|postman,3,187957
JOB-1829,Mobile Developer,Flipkart,US,2025-03-20,firebase|flutter|kotlin|react native|rest api|swift|javascript,5,178447
JOB-1830,Cloud Architect,Zomato,US,2025-03-27,gcp|aws|terraform,3,78308
JOB-1831,Data Scientist,Meta,Europe,2026-03-01,python|statistics|deep learning|scikit-learn,2,100808
JOB-1832,DevOps Engineer,Uber,India,2025-04-17,aws|python|kubernetes|docker,10,1135632
JOB-1833,QA Engineer,Meta,India,2026-03-21,sql|python|git|postman|agile|javascript,1,3954086
JOB-1834,DevOps Engineer,Salesforce,Global,2026-01-05,terraform|python|kubernetes,10,102616
JOB-1835,Cybersecurity Analyst,Netflix,Global,2026-03-11,ethical hacking|sql|cybersecurity|python|linux|networking,5,81301
JOB-1836,Cybersecurity Analyst,HCL,US,2025-12-05,cybersecurity|networking|linux,1,105120
JOB-1837,Backend Developer,Razorpay,India,2025-05-06,python|sql|node.js|docker,3,2208334
JOB-1838,QA Engineer,PhonePe,India,2025-03-03,javascript|sql|git|python|postman,0,3511030
JOB-1839,QA Engineer,HCL,Asia Pacific,2025-04-27,python|agile|sql|postman|javascript|git,5,58989
JOB-1840,Product Manager,Wipro,Asia Pacific,2025-07-28,sql|jira|excel|data analysis,5,44153
JOB-1841,Software Engineer,Microsoft,US,2025-12-25,linux|sql|java,2,122838
JOB-1842,Backend Developer,Microsoft,India,2025-11-15,docker|python|postgresql,2,2310230
JOB-1843,Cybersecurity Analyst,PhonePe,Asia Pacific,2026-03-26,sql|networking|cybersecurity|ethical hacking|python,1,91342
JOB-1844,QA Engineer,Razorpay,Global,2026-03-03,postman|javascript|agile|python|sql|git,2,176404
JOB-1845,DevOps Engineer,Infosys,India,2025-02-16,ci/cd|git|aws|linux|docker|terraform,3,2409390
JOB-1846,DevOps Engineer,TCS,Asia Pacific,2025-03-18,linux|git|docker|terraform|kubernetes|python|aws,3,57813
JOB-1847,ML Engineer,Infosys,US,2026-02-24,python|pytorch|tensorflow|docker|aws,5,114390
JOB-1848,Mobile Developer,Amazon,Europe,2025-06-19,git|javascript|react native|flutter,1,65362
JOB-1849,Cloud Architect,Amazon,India,2026-02-05,kubernetes|gcp|linux,2,1429418
JOB-1850,Data Scientist,Apple,Europe,2025-03-09,statistics|sql|data visualization|python|deep learning|pandas|scikit-learn|machine learning,7,64959
JOB-1851,Product Manager,HCL,Global,2025-07-02,jira|excel|agile|data analysis|sql,3,148279
JOB-1852,QA Engineer,Uber,Asia Pacific,2025-10-18,postman|git|javascript|python|sql,3,48958
JOB-1853,ML Engineer,Swiggy,India,2026-03-26,machine learning|python|deep learning|pytorch|aws|docker,2,3567474
JOB-1854,Full Stack Developer,Microsoft,Global,2025-02-28,javascript|sql|react|git|node.js|css,1,88921
JOB-1855,Cybersecurity Analyst,Microsoft,Asia Pacific,2025-07-25,linux|cybersecurity|sql,3,87201
JOB-1856,Data Engineer,Infosys,Asia Pacific,2026-03-12,apache spark|docker|sql|postgresql,1,44849
JOB-1857,DevOps Engineer,Flipkart,Europe,2025-06-10,docker|kubernetes|aws|ci/cd|terraform|linux|python|git,7,89860
JOB-1858,AI Engineer,Oracle,Asia Pacific,2025-11-30,huggingface|tensorflow|pytorch|nlp|deep learning,5,41027
JOB-1859,Frontend Developer,Uber,Europe,2025-12-18,html|typescript|css|next.js|react|javascript,2,70526
JOB-1860,AI Engineer,Infosys,US,2025-06-02,computer vision|tensorflow|huggingface|generative ai|deep learning|python,3,99404
JOB-1861,AI Engineer,Apple,US,2025-07-06,generative ai|deep learning|huggingface|python|pytorch|nlp|computer vision,3,76829
JOB-1862,Cybersecurity Analyst,Salesforce,US,2026-02-20,linux|networking|ethical hacking|cybersecurity,3,121516
JOB-1863,Data Analyst,Tech Mahindra,Europe,2025-05-06,excel|tableau|python|statistics|data analysis|sql|power bi,3,83464
JOB-1864,Mobile Developer,Zomato,India,2025-08-25,swift|git|javascript|rest api,2,2005555
JOB-1865,Cybersecurity Analyst,Amazon,Europe,2026-03-20,linux|python|ethical hacking,5,111388
JOB-1866,Frontend Developer,Meta,India,2025-01-28,next.js|react|tailwind css|css|git|html|javascript,3,3917520
JOB-1867,Data Analyst,Wipro,Europe,2025-10-12,excel|data analysis|statistics|sql|power bi,2,135406
JOB-1868,Frontend Developer,Infosys,Europe,2025-08-15,html|javascript|typescript|git|next.js,10,105505
JOB-1869,Data Analyst,Adobe,India,2025-04-16,pandas|tableau|sql|power bi|data analysis|excel|python|statistics,7,1282931
JOB-1870,Cloud Architect,TCS,US,2025-09-09,aws|networking|azure|terraform|kubernetes,1,196822
JOB-1871,QA Engineer,Apple,Global,2025-05-30,sql|agile|postman,10,179306
JOB-1872,Full Stack Developer,Wipro,US,2025-10-15,react|mongodb|sql|css|git|docker,5,81137
JOB-1873,Mobile Developer,Wipro,India,2025-10-10,react native|flutter|javascript|rest api|swift|kotlin,10,1262737
JOB-1874,Data Analyst,Tech Mahindra,India,2025-12-24,statistics|power bi|data analysis|sql|python,1,1046918
JOB-1875,Data Engineer,Netflix,Europe,2025-07-30,postgresql|big data|docker|hadoop|python,3,108418
JOB-1876,Frontend Developer,PhonePe,India,2025-06-12,typescript|css|html|next.js|react,5,667583
JOB-1877,Mobile Developer,Meta,US,2025-11-10,react native|kotlin|javascript|flutter|swift|git|firebase,7,119630
JOB-1878,Data Engineer,Salesforce,US,2026-02-23,apache spark|sql|hadoop|postgresql|aws|docker|python|big data,7,81231
JOB-1879,Data Engineer,Zomato,India,2025-07-23,python|hadoop|aws|postgresql|docker,2,3085186
JOB-1880,Cybersecurity Analyst,Razorpay,US,2025-01-30,python|cybersecurity|networking|linux,5,190125
JOB-1881,QA Engineer,Microsoft,India,2025-04-06,javascript|postman|agile|python|sql|git,0,1737650
JOB-1882,Data Engineer,Meta,Europe,2025-04-24,apache spark|big data|hadoop|sql,5,103001
JOB-1883,Product Manager,Adobe,Europe,2026-01-22,agile|excel|jira,0,89125
JOB-1884,DevOps Engineer,Microsoft,Europe,2025-06-30,ci/cd|linux|python|terraform|git,3,147155
JOB-1885,AI Engineer,Flipkart,Europe,2025-11-13,tensorflow|deep learning|pytorch|nlp|computer vision,2,95984
JOB-1886,DevOps Engineer,Zomato,India,2025-01-15,aws|linux|ci/cd|git|terraform|python|kubernetes,5,1093597
JOB-1887,Product Manager,Oracle,US,2025-10-10,agile|data analysis|jira|excel|sql,3,181761
JOB-1888,Frontend Developer,Apple,US,2025-12-06,css|html|next.js|react,0,136171
JOB-1889,Cybersecurity Analyst,Tech Mahindra,India,2025-04-17,python|cybersecurity|ethical hacking|linux|networking,3,2857093
JOB-1890,DevOps Engineer,Razorpay,Europe,2025-07-13,ci/cd|git|aws|linux|kubernetes|python,1,147858
JOB-1891,Data Engineer,Flipkart,India,2025-04-08,apache spark|sql|aws|hadoop|python|docker|big data|postgresql,2,3686282
JOB-1892,AI Engineer,Razorpay,US,2025-05-24,huggingface|deep learning|nlp|python|pytorch|tensorflow|computer vision,5,140270
JOB-1893,Backend Developer,Amazon,Europe,2025-11-15,git|sql|docker,3,55312
JOB-1894,AI Engineer,Zomato,India,2026-03-18,tensorflow|huggingface|deep learning|generative ai|pytorch|python|nlp,1,1751332
JOB-1895,Mobile Developer,Uber,India,2026-01-08,git|rest api|flutter,1,2877313
JOB-1896,Frontend Developer,Microsoft,Europe,2025-07-12,next.js|typescript|tailwind css|css|git|html,3,142525
JOB-1897,Software Engineer,Netflix,India,2025-06-27,c++|git|agile|java|python|linux,1,2411920
JOB-1898,Cybersecurity Analyst,Microsoft,India,2025-06-26,ethical hacking|sql|networking|linux|cybersecurity,3,3571732
JOB-1899,ML Engineer,Netflix,Global,2025-05-10,mlops|pytorch|machine learning,0,166209
JOB-1900,ML Engineer,Tech Mahindra,Europe,2025-07-08,pytorch|mlops|aws|machine learning|docker|tensorflow|python|deep learning,2,61817
JOB-1901,DevOps Engineer,HCL,India,2025-05-27,docker|aws|kubernetes|python|linux|terraform|ci/cd,2,822047
JOB-1902,ML Engineer,Wipro,India,2026-03-15,deep learning|aws|mlops|tensorflow|pytorch|python|machine learning|docker,10,1446610
JOB-1903,AI Engineer,Uber,US,2026-03-06,pytorch|python|deep learning|tensorflow|generative ai,3,178823
JOB-1904,Software Engineer,Salesforce,US,2025-12-09,java|c++|git|rest api,3,186412
JOB-1905,QA Engineer,Wipro,Europe,2025-03-13,javascript|sql|postman|agile,2,78333
JOB-1906,Cybersecurity Analyst,Adobe,India,2025-03-14,networking|cybersecurity|ethical hacking|sql|linux|python,0,2148244
JOB-1907,ML Engineer,Zomato,India,2026-03-21,tensorflow|machine learning|aws|python,2,2105883
JOB-1908,Backend Developer,Zomato,Europe,2025-06-30,docker|git|rest api|node.js|postgresql|python|sql|redis,10,67696
JOB-1909,Data Scientist,Meta,US,2025-02-02,deep learning|statistics|sql,0,89965
JOB-1910,QA Engineer,TCS,Asia Pacific,2025-08-13,git|postman|python|javascript,2,72784
JOB-1911,AI Engineer,Zomato,India,2026-02-27,nlp|generative ai|python|pytorch|tensorflow|computer vision|huggingface|deep learning,10,2220269
JOB-1912,Data Engineer,Netflix,India,2025-09-01,docker|hadoop|python|apache spark|postgresql|big data|sql|aws,3,889112
JOB-1913,Cybersecurity Analyst,Zomato,US,2025-05-06,ethical hacking|cybersecurity|linux|sql|python|networking,10,118522
JOB-1914,Backend Developer,Salesforce,Europe,2025-06-18,sql|git|rest api|node.js|docker,5,67878
JOB-1915,ML Engineer,PhonePe,India,2025-07-27,python|aws|tensorflow|machine learning|mlops|deep learning,0,3172496
JOB-1916,Software Engineer,Google,India,2025-03-12,c++|sql|python|agile,2,675018
JOB-1917,Data Scientist,Wipro,Europe,2025-06-28,scikit-learn|pandas|sql|data visualization|statistics|machine learning,0,85502
JOB-1918,ML Engineer,HCL,Europe,2025-03-24,docker|machine learning|pytorch|deep learning|tensorflow|aws,2,64987
JOB-1919,AI Engineer,Tech Mahindra,Europe,2026-01-20,pytorch|tensorflow|computer vision|python|generative ai|nlp|deep learning|huggingface,3,73229
JOB-1920,Full Stack Developer,Oracle,India,2025-05-15,node.js|react|mongodb|sql|git,3,3325448
JOB-1921,Software Engineer,Meta,India,2025-03-09,git|python|rest api|c++|java|agile|sql,1,1187344
JOB-1922,Data Scientist,Razorpay,Europe,2025-04-07,machine learning|pandas|scikit-learn|python|data visualization|deep learning,2,104104
JOB-1923,Software Engineer,Amazon,Asia Pacific,2025-04-12,agile|git|python|linux|rest api|sql|java|c++,10,90117
JOB-1924,Data Engineer,TCS,US,2025-04-22,apache spark|aws|python,3,195918
JOB-1925,Data Engineer,HCL,US,2025-08-03,python|postgresql|big data|aws,2,84866
JOB-1926,Mobile Developer,Netflix,India,2026-01-08,firebase|rest api|javascript|git,10,3924765
JOB-1927,Backend Developer,Infosys,India,2025-05-08,postgresql|sql|rest api|docker|git|redis|python|node.js,0,1304259
JOB-1928,Data Scientist,Tech Mahindra,US,2025-12-26,pandas|statistics|data visualization|sql|machine learning|deep learning|python|scikit-learn,3,188452
JOB-1929,Data Analyst,Flipkart,US,2026-02-08,excel|pandas|power bi,0,181226
JOB-1930,Full Stack Developer,Flipkart,India,2025-07-05,css|javascript|node.js,1,2316476
JOB-1931,Data Engineer,Netflix,India,2025-01-29,python|aws|apache spark|postgresql|sql|hadoop|docker|big data,5,3597050
JOB-1932,Cloud Architect,Wipro,Europe,2025-09-06,aws|networking|linux|docker|gcp|kubernetes,7,85284
JOB-1933,Full Stack Developer,Salesforce,India,2026-03-23,mongodb|javascript|git|html|sql|react|css|node.js|docker,7,2774232
JOB-1934,Cloud Architect,Microsoft,Global,2025-03-01,docker|networking|aws|gcp,1,53877
JOB-1935,Data Engineer,Flipkart,US,2026-01-20,hadoop|aws|postgresql|docker|sql|apache spark|python,2,96620
JOB-1936,Full Stack Developer,Wipro,US,2025-07-31,html|docker|mongodb|git|node.js|react,10,104229
JOB-1937,Cybersecurity Analyst,Uber,India,2026-03-08,networking|linux|cybersecurity|ethical hacking|sql|python,2,3535245
JOB-1938,DevOps Engineer,Uber,US,2025-08-11,python|terraform|git|kubernetes|linux|aws|docker|ci/cd,2,84674
JOB-1939,AI Engineer,Netflix,India,2025-01-19,deep learning|pytorch|generative ai|python|nlp|huggingface|tensorflow|computer vision,2,3259720
JOB-1940,AI Engineer,PhonePe,India,2026-02-05,huggingface|tensorflow|computer vision|generative ai|pytorch|deep learning|nlp|python,10,2154041
JOB-1941,ML Engineer,Oracle,India,2025-04-14,aws|deep learning|machine learning|mlops|docker,1,2464501
JOB-1942,ML Engineer,Meta,US,2025-09-08,docker|python|tensorflow|pytorch,3,155549
JOB-1943,Software Engineer,Wipro,US,2025-03-19,c++|agile|rest api|linux,2,140477
JOB-1944,Backend Developer,PhonePe,India,2026-03-09,redis|sql|rest api,5,2881740
JOB-1945,Frontend Developer,Salesforce,India,2025-04-23,typescript|next.js|react,1,1481455
JOB-1946,Mobile Developer,Wipro,India,2025-05-22,flutter|swift|javascript|react native|rest api,2,2504081
JOB-1947,Product Manager,Microsoft,Global,2025-09-16,excel|sql|agile,7,123072
JOB-1948,Software Engineer,PhonePe,Global,2025-03-27,agile|c++|rest api|java,10,121473
JOB-1949,AI Engineer,Adobe,Global,2025-07-23,tensorflow|generative ai|huggingface|python|pytorch,2,124217
JOB-1950,Data Engineer,Infosys,Global,2025-05-18,aws|python|postgresql|sql|big data|apache spark|docker|hadoop,0,159768
JOB-1951,ML Engineer,Apple,Europe,2025-08-26,docker|pytorch|tensorflow|machine learning|deep learning|python|mlops|aws,5,118315
JOB-1952,DevOps Engineer,HCL,India,2025-11-11,linux|ci/cd|terraform|aws|docker|kubernetes,2,2370389
JOB-1953,AI Engineer,Oracle,Asia Pacific,2025-02-20,tensorflow|python|huggingface|deep learning|nlp|pytorch|generative ai|computer vision,2,64698
JOB-1954,Data Analyst,Google,US,2025-09-02,data analysis|python|sql|excel|power bi|pandas|tableau|statistics,1,165379
JOB-1955,Data Analyst,Salesforce,Asia Pacific,2025-04-26,python|tableau|power bi|data analysis|excel,2,45474
JOB-1956,QA Engineer,Uber,India,2025-03-28,agile|sql|postman|javascript|git,2,2981161
JOB-1957,Data Scientist,Adobe,India,2025-08-31,machine learning|data visualization|scikit-learn,3,1059369
JOB-1958,Full Stack Developer,Meta,India,2025-12-25,sql|css|react|git|node.js|html|docker|mongodb,3,1549731
JOB-1959,Frontend Developer,Microsoft,Europe,2025-09-17,html|react|next.js,10,82194
JOB-1960,Data Engineer,PhonePe,India,2025-10-27,docker|apache spark|sql,1,1279678
JOB-1961,AI Engineer,Adobe,US,2025-03-22,computer vision|deep learning|generative ai|nlp|tensorflow,3,115335
JOB-1962,Cloud Architect,Adobe,Europe,2025-01-25,azure|kubernetes|docker|networking|aws|terraform,0,118203
JOB-1963,Mobile Developer,PhonePe,US,2025-08-15,firebase|javascript|rest api|kotlin|flutter,1,85640
JOB-1964,Data Engineer,PhonePe,US,2025-01-12,sql|postgresql|docker|hadoop|python|apache spark|aws,10,78583
JOB-1965,Backend Developer,HCL,US,2025-09-27,rest api|node.js|postgresql|python|git|redis|docker|sql,2,105763
JOB-1966,Backend Developer,Infosys,Asia Pacific,2025-07-01,redis|rest api|git|docker|node.js,10,101276
JOB-1967,DevOps Engineer,Adobe,Global,2025-12-12,python|kubernetes|docker|ci/cd|linux|git|aws|terraform,3,59144
JOB-1968,Frontend Developer,Infosys,Europe,2025-08-09,typescript|tailwind css|next.js|html|css|git|javascript|react,5,116297
JOB-1969,Full Stack Developer,Meta,India,2025-06-21,javascript|sql|node.js|docker|react|git,5,2330174
JOB-1970,Data Engineer,TCS,India,2025-01-08,docker|postgresql|python|hadoop|apache spark|aws|sql,1,781410
JOB-1971,Product Manager,Razorpay,Europe,2025-03-19,sql|excel|agile,5,104524
JOB-1972,Frontend Developer,Oracle,Europe,2025-11-25,tailwind css|next.js|typescript|html|javascript,5,85500
JOB-1973,Data Scientist,HCL,Global,2026-01-07,machine learning|statistics|data visualization|scikit-learn|pandas,7,150671
JOB-1974,Backend Developer,Netflix,India,2025-05-21,sql|node.js|postgresql|docker|rest api|git,0,2928754
JOB-1975,Mobile Developer,Wipro,US,2026-01-02,react native|rest api|kotlin|firebase|swift|flutter,2,97003
JOB-1976,ML Engineer,Uber,US,2025-11-15,python|tensorflow|mlops|pytorch,10,76630
JOB-1977,Full Stack Developer,HCL,India,2025-11-08,css|node.js|git|docker|mongodb|react|sql|javascript,3,3035324
JOB-1978,Data Scientist,Tech Mahindra,US,2025-03-20,machine learning|deep learning|sql|pandas|statistics,0,89121
JOB-1979,Cloud Architect,Wipro,Global,2025-02-04,azure|gcp|linux|aws,2,116220
JOB-1980,Cloud Architect,Netflix,India,2026-03-22,gcp|azure|aws|docker|networking,0,785648
JOB-1981,AI Engineer,Swiggy,Europe,2025-05-30,python|nlp|computer vision|deep learning|huggingface|tensorflow|generative ai,10,65014
